failure_code,hours_since_failure,retry_count,payment_method,is_subscription,success
insufficient_funds,7.42,3,netbanking,False,0
insufficient_funds,0.5,0,netbanking,False,0
card_declined,61.56,3,netbanking,False,0
payment_timed_out,50.67,3,upi,False,1
insufficient_funds,25.59,2,upi,True,1
payment_timed_out,42.88,2,upi,False,0
do_not_honor,16.1,1,wallet,False,0
insufficient_funds,12.12,3,upi,True,0
payment_timed_out,33.92,3,netbanking,False,0
do_not_honor,25.43,2,card,False,0
payment_timed_out,44.3,2,upi,False,0
do_not_honor,15.71,1,wallet,False,0
payment_timed_out,47.73,2,upi,True,0
mandate_revoked,55.21,0,wallet,False,0
card_declined,12.0,3,wallet,False,0
insufficient_funds,3.16,2,wallet,False,1
debit_instrument_blocked,31.65,2,upi,True,0
payment_timed_out,55.73,0,wallet,False,0
insufficient_funds,46.86,2,netbanking,False,0
insufficient_funds,50.54,0,card,True,0
card_declined,29.0,3,netbanking,False,0
insufficient_funds,16.92,2,card,False,0
insufficient_funds,38.29,1,card,False,0
insufficient_funds,14.71,3,card,False,0
payment_timed_out,52.29,3,netbanking,True,0
payment_timed_out,14.18,0,netbanking,False,0
payment_timed_out,20.97,0,upi,False,1
insufficient_funds,36.47,1,upi,False,0
insufficient_funds,35.04,0,wallet,False,1
card_declined,43.26,2,netbanking,True,0
payment_timed_out,31.5,2,wallet,False,0
card_declined,66.2,2,card,False,0
insufficient_funds,60.48,0,card,False,1
insufficient_funds,63.3,3,card,False,1
insufficient_funds,45.33,3,netbanking,False,0
payment_timed_out,45.72,2,wallet,True,0
payment_timed_out,43.86,0,netbanking,False,0
do_not_honor,31.31,1,card,True,0
payment_timed_out,23.19,2,wallet,False,0
payment_timed_out,42.62,2,netbanking,False,0
card_declined,1.84,0,card,False,0
insufficient_funds,0.54,3,upi,False,0
payment_timed_out,61.32,3,netbanking,True,0
payment_timed_out,3.34,2,netbanking,False,0
payment_timed_out,37.79,1,wallet,False,0
insufficient_funds,44.28,2,upi,False,1
do_not_honor,14.27,0,upi,False,0
mandate_revoked,64.49,2,wallet,False,0
insufficient_funds,13.69,0,netbanking,False,0
card_declined,63.69,0,upi,False,0
do_not_honor,54.94,2,upi,False,0
insufficient_funds,17.33,2,card,False,0
do_not_honor,10.85,3,netbanking,True,0
card_declined,22.77,2,upi,False,0
debit_instrument_blocked,28.65,3,card,True,0
mandate_revoked,17.7,3,netbanking,False,0
insufficient_funds,71.92,1,wallet,False,0
payment_timed_out,16.53,3,card,False,0
payment_timed_out,59.81,1,card,False,0
insufficient_funds,11.46,2,card,False,0
payment_timed_out,70.58,0,upi,True,0
mandate_revoked,16.24,0,upi,True,0
insufficient_funds,30.36,2,wallet,False,1
payment_timed_out,40.22,1,upi,False,0
do_not_honor,8.66,2,wallet,False,0
payment_timed_out,58.81,0,upi,True,0
payment_timed_out,19.78,1,netbanking,False,1
mandate_revoked,39.55,2,wallet,True,0
payment_timed_out,39.57,2,netbanking,True,0
insufficient_funds,43.39,3,netbanking,False,0
insufficient_funds,3.99,3,card,True,0
mandate_revoked,12.14,3,netbanking,False,0
insufficient_funds,11.61,0,netbanking,False,0
payment_timed_out,21.75,2,card,True,0
insufficient_funds,10.43,0,upi,True,0
payment_timed_out,66.38,1,wallet,True,0
debit_instrument_blocked,36.93,0,upi,True,0
payment_timed_out,44.9,1,wallet,False,0
mandate_revoked,25.74,0,wallet,False,0
insufficient_funds,19.89,2,upi,False,0
payment_timed_out,36.23,0,netbanking,False,0
do_not_honor,21.19,2,netbanking,False,0
payment_timed_out,24.74,2,upi,True,0
insufficient_funds,32.6,0,wallet,False,1
do_not_honor,36.41,0,upi,True,0
payment_timed_out,70.87,3,upi,False,0
payment_timed_out,16.08,2,wallet,True,0
mandate_revoked,35.13,1,netbanking,True,0
insufficient_funds,10.76,3,upi,False,0
payment_timed_out,25.2,0,upi,True,0
insufficient_funds,51.65,3,card,False,0
payment_timed_out,12.56,0,upi,False,1
insufficient_funds,41.86,2,upi,False,0
card_declined,30.0,0,netbanking,True,0
insufficient_funds,3.71,0,upi,False,0
card_declined,67.18,1,card,True,0
insufficient_funds,29.78,0,card,False,1
payment_timed_out,56.44,1,wallet,False,0
payment_timed_out,29.97,0,wallet,False,0
card_declined,67.49,0,wallet,False,1
payment_timed_out,20.91,3,card,False,0
payment_timed_out,29.68,3,netbanking,False,0
do_not_honor,54.64,3,netbanking,True,0
card_declined,24.74,0,wallet,False,0
insufficient_funds,26.23,1,netbanking,False,1
debit_instrument_blocked,71.63,1,wallet,True,0
payment_timed_out,40.0,1,netbanking,False,0
insufficient_funds,49.64,1,wallet,True,0
payment_timed_out,46.33,2,netbanking,False,0
insufficient_funds,59.61,1,netbanking,True,0
insufficient_funds,62.05,1,netbanking,False,0
card_declined,40.55,3,card,False,1
insufficient_funds,21.21,3,netbanking,True,1
do_not_honor,1.64,1,card,False,0
debit_instrument_blocked,44.24,0,netbanking,False,0
card_declined,59.43,2,card,False,0
card_declined,32.44,1,wallet,True,0
card_declined,11.86,3,netbanking,False,0
mandate_revoked,20.74,1,netbanking,False,0
payment_timed_out,36.72,0,upi,False,0
insufficient_funds,60.24,0,wallet,False,1
payment_timed_out,12.37,0,wallet,False,0
payment_timed_out,44.07,1,upi,False,0
insufficient_funds,54.24,1,card,True,0
card_declined,67.4,3,netbanking,False,0
insufficient_funds,8.4,3,wallet,False,0
debit_instrument_blocked,66.7,0,netbanking,False,0
insufficient_funds,43.31,3,card,True,1
insufficient_funds,55.2,2,card,False,1
insufficient_funds,3.87,1,wallet,False,1
insufficient_funds,36.44,1,wallet,False,0
insufficient_funds,44.83,1,wallet,False,1
insufficient_funds,22.09,0,card,False,1
insufficient_funds,31.08,3,card,False,0
insufficient_funds,39.91,0,upi,True,1
payment_timed_out,39.78,0,wallet,False,0
payment_timed_out,3.01,1,wallet,True,1
payment_timed_out,31.64,0,upi,False,0
payment_timed_out,15.39,0,upi,True,1
insufficient_funds,66.0,1,netbanking,True,0
insufficient_funds,70.31,1,card,False,0
insufficient_funds,21.57,0,card,True,0
do_not_honor,12.61,3,card,True,0
mandate_revoked,15.8,3,netbanking,True,0
debit_instrument_blocked,34.4,2,wallet,False,0
payment_timed_out,62.96,2,wallet,False,0
payment_timed_out,36.0,3,card,False,0
payment_timed_out,3.99,1,wallet,False,0
do_not_honor,2.87,1,netbanking,False,0
do_not_honor,16.37,0,upi,False,0
do_not_honor,60.68,2,wallet,True,0
debit_instrument_blocked,44.75,0,card,True,0
payment_timed_out,40.53,2,netbanking,True,0
do_not_honor,22.97,3,netbanking,False,0
do_not_honor,66.92,0,wallet,True,0
payment_timed_out,23.84,2,wallet,True,0
debit_instrument_blocked,60.12,1,wallet,False,0
insufficient_funds,64.51,1,netbanking,True,1
mandate_revoked,34.8,2,card,True,0
do_not_honor,64.39,0,card,True,0
insufficient_funds,19.93,3,wallet,False,1
card_declined,47.41,1,upi,True,0
insufficient_funds,6.33,1,netbanking,True,0
do_not_honor,34.12,3,netbanking,True,0
do_not_honor,15.65,0,upi,False,0
card_declined,4.52,1,netbanking,True,0
do_not_honor,0.27,3,card,True,0
insufficient_funds,23.38,1,card,False,1
insufficient_funds,42.45,0,netbanking,False,0
payment_timed_out,32.78,1,upi,True,0
insufficient_funds,21.73,3,upi,True,0
payment_timed_out,71.37,3,card,True,0
insufficient_funds,67.65,3,netbanking,False,1
payment_timed_out,9.05,1,upi,True,0
payment_timed_out,29.89,3,card,False,0
debit_instrument_blocked,46.72,1,card,False,0
insufficient_funds,52.81,3,netbanking,False,0
debit_instrument_blocked,26.38,3,card,True,0
payment_timed_out,53.73,0,upi,False,0
payment_timed_out,8.94,3,netbanking,False,0
payment_timed_out,23.89,2,wallet,False,0
payment_timed_out,51.58,2,netbanking,True,0
insufficient_funds,45.05,3,card,False,0
payment_timed_out,60.28,0,card,False,0
insufficient_funds,3.37,2,upi,False,0
payment_timed_out,12.56,0,upi,False,0
card_declined,3.49,1,card,False,0
payment_timed_out,13.83,0,netbanking,False,1
do_not_honor,0.31,0,card,False,0
insufficient_funds,36.3,3,wallet,False,1
mandate_revoked,38.04,1,netbanking,False,0
do_not_honor,47.37,1,upi,True,0
mandate_revoked,27.71,1,netbanking,True,0
do_not_honor,0.23,2,netbanking,False,0
insufficient_funds,48.52,2,upi,False,1
payment_timed_out,3.91,2,card,True,1
insufficient_funds,62.36,3,wallet,False,0
do_not_honor,1.63,1,card,False,0
card_declined,38.19,3,card,False,0
insufficient_funds,64.43,3,upi,True,0
debit_instrument_blocked,41.22,2,upi,False,0
insufficient_funds,43.81,0,card,False,1
card_declined,49.08,1,wallet,True,0
card_declined,8.81,2,wallet,False,0
insufficient_funds,48.59,1,netbanking,False,1
card_declined,63.39,1,wallet,False,0
do_not_honor,70.14,1,netbanking,False,0
insufficient_funds,31.9,0,netbanking,True,0
payment_timed_out,24.8,0,card,True,0
insufficient_funds,54.24,3,upi,True,1
card_declined,39.09,0,card,True,0
insufficient_funds,18.53,3,wallet,False,0
debit_instrument_blocked,12.4,1,netbanking,True,0
debit_instrument_blocked,12.26,3,wallet,False,0
insufficient_funds,33.06,1,upi,True,0
payment_timed_out,12.25,3,upi,True,0
card_declined,1.42,2,card,True,0
card_declined,3.75,3,card,False,0
payment_timed_out,66.95,0,wallet,False,1
insufficient_funds,5.25,3,card,False,0
insufficient_funds,5.27,1,netbanking,True,1
mandate_revoked,32.49,1,netbanking,False,0
payment_timed_out,17.65,0,card,False,0
debit_instrument_blocked,69.31,3,wallet,True,0
payment_timed_out,65.59,2,upi,True,0
debit_instrument_blocked,29.14,3,upi,True,0
insufficient_funds,32.31,2,netbanking,True,0
insufficient_funds,27.01,0,netbanking,False,1
debit_instrument_blocked,2.73,1,card,False,0
mandate_revoked,21.08,1,wallet,False,0
payment_timed_out,8.83,0,upi,False,1
payment_timed_out,7.37,3,card,False,0
payment_timed_out,40.38,3,upi,False,0
payment_timed_out,7.11,2,upi,True,0
insufficient_funds,7.41,2,netbanking,False,1
debit_instrument_blocked,34.6,2,netbanking,True,0
insufficient_funds,31.84,2,netbanking,True,0
card_declined,9.91,0,wallet,True,0
insufficient_funds,0.32,2,upi,False,0
insufficient_funds,13.89,3,netbanking,False,0
card_declined,16.98,3,upi,False,0
payment_timed_out,57.62,2,wallet,True,0
card_declined,65.91,3,netbanking,False,0
insufficient_funds,29.23,2,wallet,True,0
mandate_revoked,29.16,1,netbanking,False,0
card_declined,51.3,1,card,False,0
debit_instrument_blocked,45.14,2,netbanking,False,0
insufficient_funds,13.26,3,wallet,False,0
payment_timed_out,7.75,0,upi,False,0
payment_timed_out,31.51,1,wallet,False,0
payment_timed_out,40.67,2,netbanking,True,0
insufficient_funds,9.99,3,upi,False,0
insufficient_funds,21.12,1,wallet,True,1
payment_timed_out,22.03,2,upi,False,1
insufficient_funds,18.81,0,netbanking,False,0
payment_timed_out,33.17,1,upi,False,0
insufficient_funds,47.02,3,upi,False,1
insufficient_funds,36.68,2,netbanking,True,0
card_declined,14.5,3,netbanking,False,0
payment_timed_out,7.41,0,netbanking,True,0
payment_timed_out,59.17,1,card,False,0
payment_timed_out,34.51,3,wallet,False,0
do_not_honor,4.47,3,upi,False,0
payment_timed_out,18.58,3,wallet,True,0
card_declined,57.89,1,card,True,1
mandate_revoked,54.12,3,netbanking,False,0
payment_timed_out,63.06,1,wallet,True,0
debit_instrument_blocked,43.35,3,card,True,0
do_not_honor,30.45,3,card,False,0
insufficient_funds,30.72,1,wallet,False,0
payment_timed_out,13.97,1,wallet,True,1
card_declined,46.86,3,upi,False,0
mandate_revoked,42.12,1,netbanking,False,0
payment_timed_out,11.15,1,card,False,0
insufficient_funds,63.77,2,netbanking,True,0
card_declined,26.53,3,card,True,0
insufficient_funds,3.58,0,upi,True,0
do_not_honor,23.61,3,wallet,False,0
payment_timed_out,62.63,1,netbanking,False,0
card_declined,66.02,0,card,True,1
do_not_honor,35.31,1,upi,True,0
card_declined,68.86,1,upi,True,0
card_declined,63.02,2,card,True,1
do_not_honor,59.42,2,netbanking,False,0
do_not_honor,61.9,0,card,True,0
do_not_honor,27.5,1,netbanking,True,0
insufficient_funds,54.47,0,card,False,0
card_declined,41.57,1,upi,True,0
insufficient_funds,51.82,2,netbanking,True,0
do_not_honor,12.8,3,upi,False,0
card_declined,52.66,0,upi,True,0
payment_timed_out,68.95,2,upi,True,0
insufficient_funds,21.79,1,card,False,0
payment_timed_out,71.0,1,netbanking,False,0
card_declined,27.24,2,wallet,True,1
insufficient_funds,14.38,0,upi,False,0
insufficient_funds,8.08,3,upi,True,1
debit_instrument_blocked,56.52,1,upi,False,0
do_not_honor,39.95,0,card,False,0
insufficient_funds,22.11,3,upi,False,0
insufficient_funds,43.81,3,card,True,1
mandate_revoked,23.91,2,wallet,False,0
card_declined,32.28,2,card,False,0
card_declined,62.11,0,netbanking,True,1
payment_timed_out,48.11,1,netbanking,False,0
insufficient_funds,54.89,1,upi,False,1
insufficient_funds,42.01,3,upi,False,1
card_declined,71.38,1,card,False,0
insufficient_funds,17.38,2,card,False,0
insufficient_funds,18.88,1,upi,False,0
card_declined,6.66,2,netbanking,False,0
mandate_revoked,39.89,0,card,False,0
do_not_honor,44.16,2,card,False,0
payment_timed_out,52.27,0,netbanking,False,0
payment_timed_out,24.15,2,wallet,False,0
payment_timed_out,0.88,0,wallet,False,1
payment_timed_out,45.52,3,wallet,False,0
payment_timed_out,71.91,3,card,True,0
payment_timed_out,21.21,2,upi,False,0
card_declined,13.24,3,upi,True,0
debit_instrument_blocked,20.29,3,card,True,0
mandate_revoked,30.63,0,card,False,0
insufficient_funds,18.07,2,upi,False,0
payment_timed_out,24.98,1,upi,False,1
insufficient_funds,45.95,3,upi,True,0
payment_timed_out,24.84,3,netbanking,True,0
insufficient_funds,28.52,3,card,True,0
insufficient_funds,2.88,1,upi,True,0
do_not_honor,66.09,0,netbanking,True,0
payment_timed_out,29.3,0,wallet,False,1
debit_instrument_blocked,23.63,0,card,True,0
insufficient_funds,6.23,3,card,False,1
insufficient_funds,45.66,2,card,True,0
payment_timed_out,62.2,1,card,False,1
insufficient_funds,2.96,1,card,False,0
insufficient_funds,10.46,0,wallet,True,1
mandate_revoked,10.54,2,wallet,True,0
insufficient_funds,43.36,1,card,False,0
insufficient_funds,66.33,3,wallet,True,1
card_declined,31.52,0,wallet,False,0
payment_timed_out,24.75,3,upi,False,0
card_declined,55.14,0,card,False,0
payment_timed_out,53.46,1,netbanking,False,0
do_not_honor,17.77,1,card,False,0
insufficient_funds,11.58,2,card,False,1
payment_timed_out,25.76,2,card,True,0
card_declined,55.84,0,netbanking,True,0
do_not_honor,50.04,1,card,True,0
payment_timed_out,47.94,2,netbanking,False,0
card_declined,59.72,1,upi,False,0
insufficient_funds,19.95,0,wallet,True,0
insufficient_funds,24.46,0,upi,False,0
insufficient_funds,3.05,2,upi,True,0
card_declined,62.55,1,upi,True,0
insufficient_funds,41.93,2,card,True,0
card_declined,21.46,0,netbanking,False,0
insufficient_funds,5.0,2,wallet,False,0
do_not_honor,52.09,0,card,False,0
do_not_honor,53.91,2,upi,True,0
insufficient_funds,47.96,3,card,False,1
insufficient_funds,14.67,1,upi,False,1
insufficient_funds,65.75,0,card,True,1
do_not_honor,54.23,0,netbanking,False,0
insufficient_funds,47.36,1,upi,True,0
payment_timed_out,46.87,0,wallet,True,0
payment_timed_out,65.11,3,upi,False,1
do_not_honor,66.84,3,netbanking,True,0
payment_timed_out,42.89,3,wallet,False,0
payment_timed_out,30.0,3,wallet,False,0
mandate_revoked,26.19,2,netbanking,True,0
insufficient_funds,58.97,1,netbanking,True,0
do_not_honor,46.41,1,upi,False,1
insufficient_funds,5.56,1,upi,False,1
payment_timed_out,10.24,3,card,False,0
debit_instrument_blocked,64.81,1,netbanking,True,0
card_declined,63.68,1,netbanking,False,0
card_declined,68.53,2,wallet,False,0
insufficient_funds,30.81,1,card,True,1
payment_timed_out,56.45,1,wallet,False,1
payment_timed_out,59.63,0,card,False,0
payment_timed_out,22.73,0,upi,False,0
payment_timed_out,10.46,0,netbanking,True,0
payment_timed_out,71.79,1,upi,False,0
payment_timed_out,2.18,3,card,True,0
insufficient_funds,43.01,1,wallet,False,1
payment_timed_out,46.82,2,wallet,True,0
insufficient_funds,49.09,1,card,True,0
debit_instrument_blocked,18.41,1,upi,False,0
card_declined,51.95,0,upi,True,0
insufficient_funds,15.58,2,upi,False,1
card_declined,59.69,2,wallet,True,0
do_not_honor,15.78,1,wallet,False,0
insufficient_funds,50.16,2,netbanking,True,0
insufficient_funds,56.41,1,netbanking,False,0
insufficient_funds,13.6,1,card,False,1
insufficient_funds,17.14,2,upi,True,0
do_not_honor,56.1,2,upi,True,0
mandate_revoked,6.19,0,netbanking,True,0
insufficient_funds,13.73,1,upi,False,1
card_declined,32.8,1,upi,True,0
insufficient_funds,66.97,3,wallet,True,0
card_declined,40.46,1,netbanking,True,0
do_not_honor,27.91,3,card,False,0
payment_timed_out,70.44,2,upi,False,0
insufficient_funds,33.39,0,upi,False,1
card_declined,31.23,1,card,False,0
mandate_revoked,29.64,3,card,False,0
insufficient_funds,22.48,1,netbanking,False,1
insufficient_funds,23.45,2,upi,False,1
insufficient_funds,49.52,3,upi,True,0
card_declined,2.94,2,upi,False,0
card_declined,49.09,0,card,False,0
do_not_honor,14.49,1,card,False,0
do_not_honor,27.66,1,upi,True,0
debit_instrument_blocked,10.55,1,netbanking,True,0
do_not_honor,39.8,3,card,False,0
insufficient_funds,52.51,0,upi,False,1
card_declined,25.54,2,netbanking,False,0
insufficient_funds,11.77,3,card,False,0
payment_timed_out,16.31,3,card,False,0
debit_instrument_blocked,58.9,2,card,True,0
card_declined,19.27,3,upi,True,0
mandate_revoked,55.78,1,card,True,0
payment_timed_out,23.85,2,netbanking,False,0
payment_timed_out,13.59,2,upi,False,1
payment_timed_out,52.37,0,netbanking,False,0
insufficient_funds,33.74,0,upi,False,1
insufficient_funds,2.25,3,netbanking,False,0
payment_timed_out,69.12,0,upi,False,1
insufficient_funds,10.64,1,upi,False,0
debit_instrument_blocked,25.45,2,card,False,0
insufficient_funds,27.71,2,netbanking,False,1
insufficient_funds,35.24,2,netbanking,True,0
do_not_honor,56.55,3,card,False,0
insufficient_funds,0.44,3,upi,True,0
debit_instrument_blocked,67.14,3,card,True,0
card_declined,46.51,2,wallet,False,0
insufficient_funds,68.45,3,upi,False,1
card_declined,58.85,2,netbanking,True,1
card_declined,66.8,2,card,True,0
do_not_honor,43.27,3,upi,False,0
do_not_honor,25.73,3,netbanking,True,0
card_declined,31.89,0,upi,True,0
card_declined,47.38,3,card,False,0
payment_timed_out,30.74,2,upi,False,0
card_declined,52.68,3,netbanking,False,1
mandate_revoked,6.61,2,upi,False,0
card_declined,59.76,3,upi,True,0
card_declined,14.7,1,netbanking,True,0
payment_timed_out,67.96,0,wallet,False,0
do_not_honor,11.2,0,upi,False,0
mandate_revoked,9.3,1,card,True,0
insufficient_funds,58.46,0,wallet,True,1
insufficient_funds,58.95,1,card,True,1
payment_timed_out,53.19,0,card,True,0
payment_timed_out,69.16,0,wallet,True,0
card_declined,19.48,2,netbanking,True,0
insufficient_funds,59.52,3,card,False,0
payment_timed_out,25.35,0,wallet,True,0
card_declined,38.69,2,netbanking,False,0
card_declined,32.08,2,netbanking,False,0
card_declined,0.42,2,card,False,0
card_declined,41.36,0,wallet,False,1
card_declined,53.82,2,wallet,False,0
do_not_honor,12.57,0,wallet,True,0
card_declined,67.08,0,netbanking,False,1
payment_timed_out,38.19,1,card,True,0
card_declined,12.83,3,upi,True,0
insufficient_funds,46.51,0,upi,True,0
insufficient_funds,13.82,3,wallet,False,1
payment_timed_out,4.57,3,card,True,0
debit_instrument_blocked,49.34,3,upi,False,0
card_declined,7.97,1,upi,False,0
insufficient_funds,7.65,0,upi,False,0
card_declined,53.28,0,netbanking,True,0
insufficient_funds,3.97,3,netbanking,False,1
card_declined,58.3,0,card,False,0
do_not_honor,57.32,2,netbanking,False,0
card_declined,10.18,1,card,False,0
card_declined,37.32,3,wallet,False,0
payment_timed_out,6.96,2,wallet,False,0
payment_timed_out,45.55,2,upi,False,1
do_not_honor,4.53,3,card,True,0
card_declined,68.0,3,wallet,True,0
payment_timed_out,14.96,1,netbanking,True,0
payment_timed_out,49.17,2,wallet,True,1
insufficient_funds,9.24,2,card,True,0
insufficient_funds,15.09,3,upi,True,1
insufficient_funds,32.47,1,wallet,False,1
payment_timed_out,41.26,1,wallet,False,0
mandate_revoked,71.92,3,netbanking,False,0
payment_timed_out,1.87,3,card,False,1
insufficient_funds,0.02,2,upi,False,0
insufficient_funds,25.23,0,netbanking,True,0
payment_timed_out,26.36,1,netbanking,False,0
do_not_honor,63.64,1,netbanking,True,0
payment_timed_out,65.71,2,upi,False,1
do_not_honor,63.4,2,netbanking,False,0
do_not_honor,10.31,3,netbanking,False,0
insufficient_funds,29.67,0,wallet,True,0
card_declined,53.7,1,netbanking,False,0
mandate_revoked,22.51,2,netbanking,True,0
payment_timed_out,47.75,3,card,True,0
insufficient_funds,17.07,0,netbanking,True,1
debit_instrument_blocked,23.29,3,netbanking,True,0
debit_instrument_blocked,61.95,0,wallet,False,0
payment_timed_out,18.04,0,wallet,False,0
card_declined,69.43,3,upi,True,0
insufficient_funds,22.05,3,wallet,False,0
do_not_honor,1.69,3,wallet,False,0
payment_timed_out,18.35,2,netbanking,False,0
insufficient_funds,12.33,2,netbanking,False,1
card_declined,36.49,2,netbanking,False,0
mandate_revoked,8.12,2,card,False,0
do_not_honor,45.08,2,card,False,0
insufficient_funds,62.99,1,wallet,False,0
insufficient_funds,26.1,3,wallet,True,0
mandate_revoked,12.13,1,upi,False,0
debit_instrument_blocked,28.8,2,wallet,True,0
payment_timed_out,56.59,2,card,False,0
card_declined,42.59,2,upi,True,0
payment_timed_out,7.28,2,wallet,True,0
payment_timed_out,38.68,0,upi,False,1
insufficient_funds,33.7,1,upi,False,1
insufficient_funds,23.55,1,card,True,0
insufficient_funds,7.93,1,card,True,0
do_not_honor,70.64,3,upi,False,0
insufficient_funds,12.68,3,upi,False,0
insufficient_funds,13.88,2,card,False,0
payment_timed_out,10.48,1,upi,True,1
insufficient_funds,41.05,0,upi,False,1
insufficient_funds,31.94,3,wallet,False,0
card_declined,17.97,3,netbanking,True,0
payment_timed_out,30.92,1,upi,False,1
card_declined,48.49,3,upi,True,0
debit_instrument_blocked,20.28,3,wallet,False,0
insufficient_funds,65.9,2,card,False,0
debit_instrument_blocked,22.06,0,upi,True,0
debit_instrument_blocked,14.27,0,netbanking,False,0
do_not_honor,68.73,3,wallet,False,0
card_declined,58.36,2,card,False,0
card_declined,24.71,0,netbanking,False,1
card_declined,60.58,0,card,True,1
card_declined,37.35,3,upi,True,0
insufficient_funds,24.97,1,wallet,False,1
mandate_revoked,60.45,1,wallet,True,0
card_declined,54.16,2,wallet,True,0
do_not_honor,21.45,1,upi,False,0
payment_timed_out,43.68,3,netbanking,True,0
insufficient_funds,26.6,2,netbanking,False,0
payment_timed_out,0.08,1,upi,False,0
payment_timed_out,69.25,1,wallet,False,0
payment_timed_out,39.57,3,upi,True,0
payment_timed_out,43.09,2,card,False,0
insufficient_funds,43.19,3,wallet,False,0
payment_timed_out,39.65,1,netbanking,False,0
payment_timed_out,20.88,0,netbanking,False,0
mandate_revoked,69.95,3,card,False,0
insufficient_funds,44.76,0,wallet,True,1
payment_timed_out,48.31,3,upi,True,0
insufficient_funds,32.75,2,netbanking,False,1
payment_timed_out,20.73,0,upi,True,0
payment_timed_out,4.63,3,upi,False,0
card_declined,25.22,0,netbanking,False,0
mandate_revoked,12.68,1,card,True,0
insufficient_funds,47.67,1,upi,False,1
card_declined,63.29,2,wallet,False,0
insufficient_funds,21.8,2,card,True,1
insufficient_funds,23.97,2,wallet,False,1
payment_timed_out,48.27,1,upi,False,1
insufficient_funds,10.75,2,upi,False,0
card_declined,66.92,0,card,False,0
card_declined,26.2,2,netbanking,False,0
card_declined,7.29,0,card,False,0
payment_timed_out,12.58,0,upi,True,1
card_declined,67.16,2,netbanking,True,0
payment_timed_out,17.79,0,wallet,False,1
insufficient_funds,47.68,3,upi,False,0
insufficient_funds,11.24,0,card,False,1
card_declined,13.98,0,card,False,0
mandate_revoked,63.31,3,netbanking,False,0
insufficient_funds,10.66,0,upi,False,1
card_declined,1.35,3,upi,False,0
do_not_honor,36.09,1,upi,True,0
do_not_honor,62.12,3,netbanking,False,0
payment_timed_out,23.47,3,upi,False,0
card_declined,9.23,0,netbanking,True,0
card_declined,70.72,1,card,True,0
do_not_honor,48.73,2,card,True,0
insufficient_funds,61.25,3,wallet,False,0
debit_instrument_blocked,54.15,0,wallet,False,0
insufficient_funds,50.27,0,wallet,False,1
do_not_honor,27.69,1,wallet,False,0
insufficient_funds,23.35,0,upi,True,0
insufficient_funds,51.62,1,wallet,False,1
insufficient_funds,51.6,0,upi,False,0
payment_timed_out,68.44,3,card,False,0
payment_timed_out,40.94,3,netbanking,False,0
insufficient_funds,21.21,0,netbanking,True,1
payment_timed_out,35.25,2,netbanking,True,0
payment_timed_out,44.19,2,netbanking,True,0
do_not_honor,30.72,2,card,False,0
debit_instrument_blocked,56.96,3,netbanking,True,0
card_declined,42.09,2,card,False,0
insufficient_funds,0.68,2,card,False,0
insufficient_funds,41.03,0,netbanking,False,1
debit_instrument_blocked,45.62,0,netbanking,True,0
insufficient_funds,65.9,2,card,False,1
payment_timed_out,29.79,3,upi,False,0
mandate_revoked,41.36,1,card,False,0
mandate_revoked,34.2,2,card,True,0
payment_timed_out,38.28,0,upi,False,1
card_declined,4.85,1,upi,True,1
payment_timed_out,64.6,3,wallet,True,0
do_not_honor,65.55,2,card,False,0
insufficient_funds,39.46,0,netbanking,True,1
insufficient_funds,40.07,3,upi,True,1
card_declined,4.14,3,wallet,False,0
insufficient_funds,43.05,1,upi,False,0
card_declined,30.9,1,card,True,0
payment_timed_out,51.05,2,wallet,True,0
debit_instrument_blocked,3.39,3,upi,True,0
do_not_honor,51.18,1,netbanking,False,0
payment_timed_out,20.66,0,wallet,True,0
do_not_honor,46.92,0,upi,False,0
insufficient_funds,45.15,3,upi,False,1
payment_timed_out,16.33,3,wallet,True,0
insufficient_funds,31.71,3,card,True,0
do_not_honor,60.17,0,wallet,True,0
do_not_honor,43.6,0,wallet,True,0
debit_instrument_blocked,4.95,1,wallet,True,0
debit_instrument_blocked,31.89,0,wallet,False,0
mandate_revoked,22.45,1,wallet,True,0
insufficient_funds,46.2,2,card,False,1
debit_instrument_blocked,44.25,1,wallet,False,0
card_declined,0.75,0,card,False,1
payment_timed_out,43.75,1,netbanking,True,0
card_declined,52.91,2,upi,True,0
payment_timed_out,55.35,2,wallet,False,0
insufficient_funds,4.25,1,netbanking,True,0
insufficient_funds,21.86,1,wallet,False,0
insufficient_funds,30.33,2,card,False,0
payment_timed_out,12.94,0,card,False,0
debit_instrument_blocked,30.29,3,netbanking,True,0
card_declined,5.12,3,wallet,True,0
payment_timed_out,8.15,0,netbanking,False,0
payment_timed_out,48.15,3,wallet,False,0
payment_timed_out,18.91,0,upi,False,0
insufficient_funds,51.22,1,wallet,False,1
do_not_honor,3.46,2,netbanking,False,0
insufficient_funds,40.51,1,wallet,False,1
card_declined,28.18,0,upi,False,0
do_not_honor,57.38,0,card,True,0
card_declined,56.44,2,upi,False,0
do_not_honor,27.04,0,card,False,0
insufficient_funds,44.84,1,wallet,False,0
debit_instrument_blocked,16.38,1,netbanking,True,0
card_declined,41.79,3,wallet,False,0
do_not_honor,5.85,3,netbanking,True,0
card_declined,31.29,3,wallet,True,0
do_not_honor,13.16,2,wallet,False,0
mandate_revoked,63.6,2,netbanking,False,0
payment_timed_out,32.03,1,wallet,False,0
